DATEPRD,WELL_BORE_CODE,BLOCK,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
2016-01-10,Well-E1,North Sumatera Offshore,24.0,244.58841625,214.33877270833327,30.249643541666668,69.10909479166666,14.515705208333332,187.41,30048.94,810.95,,production
2016-01-11,Well-E1,North Sumatera Offshore,24.0,243.19835833333332,213.86167729166667,29.336681041666665,66.23697770833333,13.615655833333332,170.45,27228.48,733.88,,production
2016-01-12,Well-E1,North Sumatera Offshore,24.0,242.52623416666663,214.203385625,28.322848541666666,68.36913875,12.606638125,156.61,24965.04,684.72,,production
2016-01-13,Well-E1,North Sumatera Offshore,23.5,240.05871421042556,211.8302574688128,28.228456741612767,71.19905921062127,13.066895358940426,232.69,37108.69,846.22,,production
2016-01-14,Well-E1,North Sumatera Offshore,24.0,236.32052958333333,206.53876,29.78176958333333,71.27911125,14.093458333333333,258.42,39859.18,870.9,,production
2016-01-15,Well-E1,North Sumatera Offshore,24.0,235.44490104166667,207.14949729166668,28.29540375,68.10737416666667,12.614415208333334,199.68,31090.57,726.91,,production
2016-01-16,Well-E1,North Sumatera Offshore,24.0,234.1718191666667,206.73958875,27.432230416666663,70.52714708333333,11.752787916666666,199.16,30911.67,694.91,,production
2016-01-17,Well-E1,North Sumatera Offshore,24.0,233.165051875,206.49438479166668,26.67066708333333,70.704179375,10.999564166666667,197.21,30602.33,672.47,,production
2016-01-18,Well-E1,North Sumatera Offshore,24.0,231.72619479166667,205.17980645833333,26.546388333333333,69.805816875,10.865480416666667,197.52,30750.88,703.93,,production
2016-01-19,Well-E1,North Sumatera Offshore,24.0,229.55971604166663,202.68760145833332,26.87211458333333,73.30598229166667,11.185083333333331,257.83,40019.51,780.82,,production
2016-01-20,Well-E1,North Sumatera Offshore,13.84167,227.72194960860935,201.33986512958336,26.382084479026013,69.34320803128524,10.606488755345271,150.62,24432.48,493.09,,production
2016-01-21,Well-E1,North Sumatera Offshore,0.0,239.76362,198.18547,41.57815,11.2007,14.7454,0.0,0.0,0.0,,production
2016-01-22,Well-E1,North Sumatera Offshore,0.0,245.02316,200.60081,44.42235,7.88432,17.04895,0.0,0.0,0.0,,production
2016-01-23,Well-E1,North Sumatera Offshore,0.0,249.50319,198.62774,50.87545,9.46997,24.7199,0.0,0.0,0.0,,production
2016-01-24,Well-E1,North Sumatera Offshore,0.0,253.68744,190.2732,63.41424,9.57524,37.76439,0.0,0.0,0.0,,production
2016-01-25,Well-E1,North Sumatera Offshore,0.0,257.35424,182.53031,74.82393,10.42585,52.10771,0.0,0.0,0.0,,production
2016-01-26,Well-E1,North Sumatera Offshore,0.0,260.62904,178.38143,82.24761,9.00096,57.77609,0.0,0.0,0.0,,production
2016-01-27,Well-E1,North Sumatera Offshore,0.0,263.60529,173.76666,89.83863,11.00012,74.28783,0.0,0.0,0.0,,production
2016-01-28,Well-E1,North Sumatera Offshore,0.0,266.35992,170.21018,96.14974,9.22478,80.59303,0.0,0.0,0.0,,production
2016-01-29,Well-E1,North Sumatera Offshore,0.0,269.3992,167.72286,101.67634,8.93071,86.11885,0.0,0.0,0.0,,production
2016-01-30,Well-E1,North Sumatera Offshore,0.0,275.57589,169.14974,106.42615,6.40678,90.8682,0.0,0.0,0.0,,production
2016-01-31,Well-E1,North Sumatera Offshore,0.0,281.12536,170.89325,110.23211,8.15822,94.68196,0.0,0.0,0.0,,production
2016-02-01,Well-E1,North Sumatera Offshore,0.0,285.1463,172.01315,113.13315,8.65017,97.5815,0.0,0.0,0.0,,production
2016-02-02,Well-E1,North Sumatera Offshore,0.0,287.79175,172.78501,115.00674,8.48979,99.44552,0.0,0.0,0.0,,production
2016-02-03,Well-E1,North Sumatera Offshore,0.0,290.30924,173.52974,116.7795,9.14198,101.24177,0.0,0.0,0.0,,production
2016-02-04,Well-E1,North Sumatera Offshore,0.0,292.63463,174.17875,118.45588,8.92721,102.72078,0.0,0.0,0.0,,production
2016-02-05,Well-E1,North Sumatera Offshore,0.0,294.36042,174.59381,119.76661,8.52335,102.89141,0.0,0.0,0.0,,production
2016-02-06,Well-E1,North Sumatera Offshore,22.075,282.7710116874292,233.97337381653452,48.79763787089468,17.865174722536807,27.94273882219705,65.72,10185.48,203.44,,production
2016-02-07,Well-E1,North Sumatera Offshore,24.0,272.3243097916667,248.42330020833333,23.90100958333333,48.51986729166666,8.206642708333334,52.25,8288.1,991.31,,production
2016-02-08,Well-E1,North Sumatera Offshore,24.0,265.137895,240.19115083333327,24.946744166666665,68.16659291666667,9.212714583333334,72.77,11560.47,1062.13,,production
2016-02-09,Well-E1,North Sumatera Offshore,24.0,258.2538127083333,230.12273520833327,28.1310775,72.82864458333333,12.387740625,118.71,18956.75,1056.77,,production
2016-02-10,Well-E1,North Sumatera Offshore,24.0,251.45104333333333,220.0472389583333,31.403804375,78.309158125,15.645335208333334,207.31,32150.46,1108.05,,production
2016-02-11,Well-E1,North Sumatera Offshore,24.0,245.655401875,212.439634375,33.2157675,77.27494729166666,17.429410833333332,210.23,32735.29,1086.8,,production
2016-02-12,Well-E1,North Sumatera Offshore,24.0,241.0797625,207.77546875,33.30429375,74.4874925,17.287176458333334,308.45,47811.78,937.87,,production
2016-02-13,Well-E1,North Sumatera Offshore,24.0,239.048121875,207.38210291666667,31.66601895833333,72.97353770833334,15.687754583333334,293.21,45604.08,791.15,,production
2016-02-14,Well-E1,North Sumatera Offshore,24.0,236.79045958333333,206.32403458333332,30.466425,72.49527708333333,14.497853333333332,241.12,37809.55,762.75,,production
2016-02-15,Well-E1,North Sumatera Offshore,24.0,234.79026145833333,205.3952058333333,29.395055625,71.677284375,13.452901875,239.99,37454.5,758.97,,production
2016-02-16,Well-E1,North Sumatera Offshore,24.0,233.137934375,204.57507791666663,28.56285645833333,61.752515,12.625765625,237.43,37227.14,756.16,,production
2016-02-17,Well-E1,North Sumatera Offshore,24.0,231.65140770833327,203.59418875,28.057218958333333,60.882714166666666,12.114534583333333,236.6,36907.86,747.61,,production
2016-02-18,Well-E1,North Sumatera Offshore,24.0,230.40704520833333,202.930359375,27.47668583333333,68.71222020833333,11.540823541666668,232.24,36516.14,743.64,,production
2016-02-19,Well-E1,North Sumatera Offshore,24.0,229.32983208333332,202.433918125,26.89591395833333,60.63458979166667,10.958785,298.12,46879.05,656.99,,production
2016-02-20,Well-E1,North Sumatera Offshore,24.0,228.53471708333333,202.37217145833333,26.162545625,64.9982175,10.24949375,307.88,47840.2,668.78,,production
2016-02-21,Well-E1,North Sumatera Offshore,24.0,227.42270479166663,201.22418208333332,26.19852270833333,67.60594708333333,10.3268175,296.78,47176.84,681.94,,production
2016-02-22,Well-E1,North Sumatera Offshore,24.0,225.84337166666663,199.947930625,25.89544104166667,70.94208520833334,9.92307625,304.54,48861.31,706.98,,production
2016-02-23,Well-E1,North Sumatera Offshore,24.0,225.18774604166663,200.213585625,24.974160416666667,69.88051354166667,9.0277075,303.99,48622.08,713.2,,production
2016-02-24,Well-E1,North Sumatera Offshore,24.0,224.60272416666663,199.88546520833333,24.71725895833333,70.60494291666667,8.759052083333334,327.03,52069.96,717.19,,production
2016-02-25,Well-E1,North Sumatera Offshore,24.0,222.38222791666664,196.96823229166668,25.413995625,72.95335958333334,9.411443333333333,338.24,53575.88,741.15,,production
2016-02-26,Well-E1,North Sumatera Offshore,5.65833,223.456203055884,204.62545854511845,18.830744510765545,62.42639315667344,3.704650965726637,24.87,4018.22,51.7,,production
2016-02-27,Well-E1,North Sumatera Offshore,0.0,237.50144,195.65174,41.8497,10.39026,26.30458,0.0,0.0,0.0,,production
2016-02-28,Well-E1,North Sumatera Offshore,0.74999,241.88953065080867,225.79995257496768,16.08957807584101,13.927555335004469,7.980613900452006,0.55,88.63,1.15,,production
2016-02-29,Well-E1,North Sumatera Offshore,0.0,247.9753,228.33982,19.63548,7.93917,4.09736,0.0,0.0,0.0,,production
2016-03-01,Well-E1,North Sumatera Offshore,0.0,252.87792,228.15594,24.72198,6.60352,9.23086,0.0,0.0,0.0,,production
2016-03-02,Well-E1,North Sumatera Offshore,0.0,257.12638,221.49965,35.62673,8.77244,20.05798,0.0,0.0,0.0,,production
2016-03-03,Well-E1,North Sumatera Offshore,0.0,260.85238,205.87382,54.97856,10.83575,39.42177,0.0,0.0,0.0,,production
2016-03-04,Well-E1,North Sumatera Offshore,0.0,264.26216,195.28616,68.976,9.74666,53.41742,0.0,0.0,0.0,,production
2016-03-05,Well-E1,North Sumatera Offshore,0.0,267.41455,188.30756,79.10699,9.04484,63.54831,0.0,0.0,0.0,,production
2016-03-06,Well-E1,North Sumatera Offshore,0.0,270.32439,184.8762,85.44819,8.1795,69.92948,0.0,0.0,0.0,,production
2016-03-07,Well-E1,North Sumatera Offshore,0.0,273.01762,268.28352,4.7341,9.0658,1.32397,0.0,0.0,0.0,,production
2016-03-08,Well-E1,North Sumatera Offshore,0.0,275.42537,267.08055,8.34482,14.73705,7.14879,0.0,0.0,0.0,,production
2016-03-09,Well-E1,North Sumatera Offshore,0.0,277.74773,222.88536,54.86237,7.89289,53.50631,0.0,0.0,0.0,,production
2016-03-10,Well-E1,North Sumatera Offshore,0.0,279.67874,193.62158,86.05716,8.39853,84.56365,0.0,0.0,0.0,,production
2016-03-11,Well-E1,North Sumatera Offshore,0.0,281.27187,189.41916,91.85271,7.55466,90.22551,0.0,0.0,0.0,,production
2016-03-12,Well-E1,North Sumatera Offshore,0.0,285.42016,188.4865,96.93366,7.27874,95.17302,0.0,0.0,0.0,,production
2016-03-13,Well-E1,North Sumatera Offshore,0.0,290.39052,189.1242,101.26632,7.54609,99.37323,0.0,0.0,0.0,,production
2016-03-14,Well-E1,North Sumatera Offshore,0.0,294.40114,189.63899,104.76215,9.6713,102.7018,0.0,0.0,0.0,,production
2016-03-15,Well-E1,North Sumatera Offshore,0.0,297.50054,190.03586,107.46468,11.25257,105.23964,0.0,0.0,0.0,,production
2016-03-16,Well-E1,North Sumatera Offshore,0.0,299.72169,190.3118,109.40989,11.26849,107.02833,0.0,0.0,0.0,,production
2016-03-17,Well-E1,North Sumatera Offshore,21.75833,289.0796756962,241.5155184997332,47.56415719646682,24.626024255377136,27.177734846594383,50.3,8086.5,764.44,,production
2016-03-18,Well-E1,North Sumatera Offshore,24.0,281.1776664583333,253.2637475,27.913918958333333,57.58435125,12.343903958333334,37.98,6203.4,843.53,,production
2016-03-19,Well-E1,North Sumatera Offshore,24.0,275.3207614583333,248.43071416666663,26.890047291666665,61.414281875,11.249908958333334,63.63,10454.85,930.53,,production
2016-03-20,Well-E1,North Sumatera Offshore,24.0,270.345040625,241.73138208333333,28.613658541666663,70.084105625,12.96471625,81.67,13263.03,858.15,,production
2016-03-21,Well-E1,North Sumatera Offshore,24.0,265.65120625,234.77194041666667,30.87926583333333,71.74652583333334,15.1982625,108.85,17786.79,919.01,,production
2016-03-22,Well-E1,North Sumatera Offshore,24.0,260.900588125,228.73571083333331,32.16487729166667,73.86543666666667,16.475325,189.41,30603.4,985.24,,production
2016-03-23,Well-E1,North Sumatera Offshore,24.0,255.50552208333332,221.918106875,33.58741520833333,74.74770583333333,17.494782083333334,243.92,39159.61,976.46,,production
2016-03-24,Well-E1,North Sumatera Offshore,24.0,250.39332875,216.01095729166667,34.38237145833333,68.64098,18.07255125,246.84,40029.36,983.16,,production
2016-03-25,Well-E1,North Sumatera Offshore,24.0,246.17318145833332,211.992870625,34.18031083333333,72.98476104166667,17.985931041666667,248.04,40439.71,935.67,,production
2016-03-26,Well-E1,North Sumatera Offshore,24.0,241.95944083333333,208.72107166666663,33.238369166666665,68.79303895833333,17.027582916666667,265.31,43614.43,913.22,,production
2016-03-27,Well-E1,North Sumatera Offshore,23.0,238.1317760869565,206.27003130434784,31.861744782608696,67.32370326086956,15.657578913043478,253.28,42107.87,871.58,,production
2016-03-28,Well-E1,North Sumatera Offshore,24.0,235.06083708333333,204.5629889583333,30.497848125,73.93519375,14.288137708333334,271.68,44972.96,881.85,,production
2016-03-29,Well-E1,North Sumatera Offshore,24.0,231.52434916666667,202.0440883333333,29.48026083333333,76.35266583333333,13.279911875,275.74,45175.9,894.32,,production
2016-03-30,Well-E1,North Sumatera Offshore,24.0,228.85289354166667,200.457141875,28.395751666666666,74.6300025,12.211643541666668,293.43,48066.95,832.66,,production
2016-03-31,Well-E1,North Sumatera Offshore,24.0,226.55527291666667,198.96521020833333,27.59006270833333,74.72568,11.86001,287.42,46865.43,821.07,,production
2016-04-01,Well-E1,North Sumatera Offshore,24.0,224.5682902083333,197.51136041666663,27.056929791666665,67.33376520833333,11.37514375,299.49,48700.43,794.2,,production
2016-04-02,Well-E1,North Sumatera Offshore,24.0,223.01174291666663,196.6292195833333,26.38252333333333,69.55935083333334,10.680640208333331,284.72,46880.14,766.23,,production
2016-04-03,Well-E1,North Sumatera Offshore,24.0,221.81307270833327,196.13257145833333,25.68050125,72.502124375,9.909726875,280.17,45842.82,748.25,,production
2016-04-04,Well-E1,North Sumatera Offshore,24.0,220.77974666666665,195.66494104166668,25.114805625,71.750353125,9.197132291666666,281.93,45800.83,797.3,,production
2016-04-05,Well-E1,North Sumatera Offshore,24.0,218.752345,193.41118875,25.34115625,72.21835854166666,9.101047291666667,317.38,51990.65,792.76,,production
2016-04-06,Well-E1,North Sumatera Offshore,20.82499,218.4377913555253,192.8301970992447,25.60759425628056,66.56839864804736,9.829701290608062,208.0,34998.3,542.39,,production
2016-04-07,Well-E1,North Sumatera Offshore,0.0,228.19915,191.13706,37.06209,19.72007,14.37016,0.0,0.0,0.0,,production
2016-04-08,Well-E1,North Sumatera Offshore,0.0,234.97972,224.16019,10.81953,7.47569,4.90338,0.0,0.0,0.0,,production
2016-04-09,Well-E1,North Sumatera Offshore,0.0,239.91532,237.09576,2.81956,2.07781,3.85631,0.0,0.0,0.0,,production
2016-04-10,Well-E1,North Sumatera Offshore,0.0,244.88923,236.22276,8.66647,6.89301,0.06811,0.0,0.0,0.0,,production
2016-04-11,Well-E1,North Sumatera Offshore,0.0,249.40791,241.94795,7.45996,9.13988,0.21636,0.0,0.0,0.0,,production
2016-04-12,Well-E1,North Sumatera Offshore,0.0,253.41045,246.96501,6.44544,10.01123,0.78385,0.0,0.0,0.0,,production
2016-04-13,Well-E1,North Sumatera Offshore,0.0,256.98973,249.88227,7.10746,10.23702,0.49567,0.0,0.0,0.0,,production
2016-04-14,Well-E1,North Sumatera Offshore,0.0,260.28367,252.51157,7.7721,11.29936,0.24915,0.0,0.0,0.0,,production
2016-04-15,Well-E1,North Sumatera Offshore,0.0,263.32662,255.06325,8.26337,10.53967,0.07714,0.0,0.0,0.0,,production
2016-04-16,Well-E1,North Sumatera Offshore,0.0,266.14787,257.47316,8.67471,10.07883,0.06803,0.0,0.0,0.0,,production
2016-04-17,Well-E1,North Sumatera Offshore,0.0,270.26849,263.77035,6.49814,9.80247,2.64528,0.0,0.0,0.0,,production
2016-04-18,Well-E1,North Sumatera Offshore,0.0,276.86895,263.15498,13.71397,11.74224,4.12,0.0,0.0,0.0,,production
2016-04-19,Well-E1,North Sumatera Offshore,0.0,282.10538,273.52959,8.57579,10.11906,1.86628,0.0,0.0,0.0,,production
2016-04-20,Well-E1,North Sumatera Offshore,0.0,285.09577,266.81551,18.28026,9.87213,7.41391,0.0,0.0,0.0,,production
2016-04-21,Well-E1,North Sumatera Offshore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,production
2015-12-01,Well-N1,Andaman I-II,24.0,220.418800625,188.4687414583333,31.950059166666662,80.35917958333333,4.445736875,1190.89,182248.59,1917.21,,production
2015-12-02,Well-N1,Andaman I-II,24.0,220.775705625,188.6993775,32.076328125,78.14407645833333,4.362821041666667,1185.75,180103.73,1913.76,,production
2015-12-03,Well-N1,Andaman I-II,24.0,220.90040979166668,188.81788729166664,32.0825225,80.36228395833334,4.363338125,1189.44,181379.16,1923.61,,production
2015-12-04,Well-N1,Andaman I-II,24.0,220.16826104166665,188.58603395833333,31.582227083333333,79.063844375,4.528615625,1168.78,186220.51,1985.4,,production
2015-12-05,Well-N1,Andaman I-II,24.0,220.51880145833331,188.889740625,31.62906083333333,77.27016354166666,4.491481041666667,1221.25,188316.12,2031.51,,production
2015-12-06,Well-N1,Andaman I-II,24.0,220.783583125,189.17070833333327,31.612874791666663,80.495735625,4.478225208333333,1204.14,185209.76,2073.66,,production
2015-12-07,Well-N1,Andaman I-II,24.0,221.367329375,189.51650104166663,31.85082833333333,80.22750208333333,4.551645,1215.25,187427.67,2104.27,,production
2015-12-08,Well-N1,Andaman I-II,24.0,221.99405166666668,189.8749658333333,32.11908583333334,79.13901666666666,4.582578333333333,1210.73,186521.44,2113.28,,production
2015-12-09,Well-N1,Andaman I-II,20.16667,235.55549014265617,197.3798351563496,38.17565498630661,72.97225581722218,10.918799244208389,973.0,151701.8,2167.72,,production
2015-12-10,Well-N1,Andaman I-II,24.0,228.87847125,192.81933958333332,36.059131666666666,77.65586583333334,9.536614166666666,1168.18,175853.01,2170.32,,production
2015-12-11,Well-N1,Andaman I-II,24.0,225.27814020833333,191.51337958333332,33.764760625,80.39059583333334,7.06209,1221.03,185944.44,2137.71,,production
2015-12-12,Well-N1,Andaman I-II,24.0,222.653853125,190.60580854166668,32.048044583333336,81.36240041666667,5.2926697916666665,1220.87,185155.04,2039.22,,production
2015-12-13,Well-N1,Andaman I-II,24.0,221.88742625,190.40554645833333,31.481879791666668,81.320900625,4.807666041666667,1223.58,185179.16,2034.25,,production
2015-12-14,Well-N1,Andaman I-II,24.0,221.70883104166663,190.38951479166667,31.31931625,80.325774375,4.7215904166666665,1213.2,184107.82,2036.62,,production
2015-12-15,Well-N1,Andaman I-II,24.0,221.53694708333333,190.335061875,31.201885208333334,79.80675291666667,4.688619375,1206.37,182628.86,2100.73,,production
2015-12-16,Well-N1,Andaman I-II,24.0,221.4793533333333,190.33109,31.148263333333333,79.47129916666667,4.671674166666667,1190.22,181285.3,2083.28,,production
2015-12-17,Well-N1,Andaman I-II,24.0,221.463891875,190.42942375,31.034468125,78.963749375,4.585007708333333,1200.1,181690.23,2082.58,,production
2015-12-18,Well-N1,Andaman I-II,24.0,221.47810916666663,190.53476020833327,30.94334895833333,77.924811875,4.511291458333333,1181.96,179810.39,2084.61,,production
2015-12-19,Well-N1,Andaman I-II,24.0,221.48907604166664,190.66173541666663,30.827340625,78.40450583333333,4.443253333333334,1173.04,178160.58,2051.38,,production
2015-12-20,Well-N1,Andaman I-II,24.0,221.550498125,190.8453233333333,30.705174791666668,77.83138083333333,4.364737291666667,1155.77,176443.51,2039.45,,production
2015-12-21,Well-N1,Andaman I-II,24.0,221.6862077083333,191.01459520833333,30.6716125,77.37482333333334,4.368378541666667,1149.91,174918.98,2026.56,,production
2015-12-22,Well-N1,Andaman I-II,24.0,221.81211604166663,191.204235,30.607881041666666,78.611775625,4.2870791666666666,1137.37,173305.29,2016.91,,production
2015-12-23,Well-N1,Andaman I-II,24.0,221.5316274468085,191.17377978723405,30.357847659574468,77.25758382978724,4.33895829787234,1136.43,174003.72,2038.39,,production
2015-12-24,Well-N1,Andaman I-II,24.0,221.554681875,191.3085870833333,30.246094791666668,77.740070625,4.314351458333333,1124.81,172918.02,2012.2,,production
2015-12-25,Well-N1,Andaman I-II,24.0,221.7138234042553,191.5453519148936,30.168471489361703,79.4085240425532,4.255823191489362,1120.24,171000.6,1991.89,,production
2015-12-26,Well-N1,Andaman I-II,24.0,221.804593125,191.69632791666663,30.10826520833333,79.48252291666667,4.232423333333333,1110.87,170762.39,1998.53,,production
2015-12-27,Well-N1,Andaman I-II,24.0,222.17568,192.03966638297877,30.13601361702128,78.5283670212766,4.122711276595744,1085.91,169793.33,1957.64,,production
2015-12-28,Well-N1,Andaman I-II,24.0,222.12583893617025,192.0893340425532,30.03650489361702,78.05898085106384,4.173522340425532,1098.33,169318.9,1982.85,,production
2015-12-29,Well-N1,Andaman I-II,24.0,222.22923208333333,192.2414214583333,29.987810625,77.821774375,4.119116041666667,1088.75,168391.28,1961.69,,production
2015-12-30,Well-N1,Andaman I-II,24.0,222.3737302083333,192.421176875,29.95255333333333,78.25332416666667,4.074736875,1088.15,167901.81,1948.82,,production
2015-12-31,Well-N1,Andaman I-II,24.0,222.48716833333333,192.5656064583333,29.921561875,78.429370625,4.037396875,1079.58,166964.02,1950.23,,production
2016-01-01,Well-N1,Andaman I-II,24.0,222.57777583333333,192.68149604166663,29.896279791666668,79.343185625,4.02173625,1075.6,165528.79,1943.07,,production
2016-01-02,Well-N1,Andaman I-II,24.0,222.97578375,192.949085,30.02669875,77.63032270833334,3.966249791666667,1052.84,163451.88,1923.06,,production
2016-01-03,Well-N1,Andaman I-II,21.66667,233.82469994198,193.59498893290012,40.22971100907984,65.46762746085578,5.055142870145712,767.34,118644.33,1461.53,,production
2016-01-04,Well-N1,Andaman I-II,24.0,237.286715,201.38843125,35.89828375,67.32013791666667,7.790187291666666,854.55,138644.91,1921.67,,production
2016-01-05,Well-N1,Andaman I-II,24.0,223.8325302083333,193.70558291666663,30.126947291666667,78.87429708333333,4.173421041666667,1064.37,171928.47,2102.33,,production
2016-01-06,Well-N1,Andaman I-II,24.0,224.07592291666663,193.9538620833333,30.12206083333333,78.94999979166667,4.059341041666666,1049.77,170901.95,2263.0,,production
2016-01-07,Well-N1,Andaman I-II,24.0,224.03442375,194.01568541666663,30.01873833333333,78.33838854166666,4.04692,1054.93,170706.24,2104.04,,production
2016-01-08,Well-N1,Andaman I-II,24.0,224.5489164583333,194.3808375,30.16807895833333,78.603790625,3.991181875,1062.46,170066.17,2138.94,,production
2016-01-09,Well-N1,Andaman I-II,24.0,224.85745333333327,194.59029708333333,30.26715625,78.40163520833333,4.047424166666667,1066.1,170737.75,2140.66,,production
2016-01-10,Well-N1,Andaman I-II,24.0,225.25415583333333,194.92700229166667,30.327153541666668,78.28172083333334,4.061408958333334,1069.38,171460.73,2157.94,,production
2016-01-11,Well-N1,Andaman I-II,24.0,225.8378525,195.31176333333332,30.526089166666665,80.02653604166666,4.078625833333334,1080.11,172546.27,2168.79,,production
2016-01-12,Well-N1,Andaman I-II,24.0,226.349374375,195.75699125,30.592383125,80.67779645833333,4.067378541666667,1085.46,173037.98,2213.24,,production
2016-01-13,Well-N1,Andaman I-II,23.33333,231.579902166716,198.6732718057688,32.9066303609472,80.17553054195865,6.146724685992098,975.22,155523.64,2177.21,,production
2016-01-14,Well-N1,Andaman I-II,24.0,227.36383375,196.36816916666663,30.995664583333333,81.11542520833333,4.259016458333333,1095.77,169011.9,2267.03,,production
2016-01-15,Well-N1,Andaman I-II,24.0,227.02295166666667,196.38015479166663,30.642796875,80.73986958333333,4.218861666666666,1095.24,170527.01,2385.19,,production
2016-01-16,Well-N1,Andaman I-II,24.0,226.88246020833333,196.44473458333331,30.437725625,81.0165725,4.218627083333334,1089.1,169034.0,2273.32,,production
2016-01-17,Well-N1,Andaman I-II,24.0,226.81191916666663,196.54402604166663,30.267893125,81.23858979166667,4.166269375,1077.76,167246.54,2198.64,,production
2016-01-18,Well-N1,Andaman I-II,24.0,226.990043125,196.70603229166667,30.284010833333333,80.90821625,4.099355416666667,1069.7,166538.57,2280.68,,production
2016-01-19,Well-N1,Andaman I-II,24.0,227.36206854166667,196.970039375,30.392029166666667,80.98340041666667,3.9939277083333335,1037.73,161070.06,2293.26,,production
2016-01-20,Well-N1,Andaman I-II,20.83333,230.9592898916112,199.99352659785544,30.965763293755728,79.90364986508158,4.062312035171526,884.99,143556.01,2114.17,,production
2016-01-21,Well-N1,Andaman I-II,24.0,230.1242027083333,198.405396875,31.71880583333333,80.54550145833333,3.903822708333333,999.89,155302.99,2256.84,,production
2016-01-22,Well-N1,Andaman I-II,24.0,229.61109,198.2113708333333,31.399719166666667,79.12081875,3.905124375,986.66,155543.94,2322.29,,production
2016-01-23,Well-N1,Andaman I-II,24.0,228.1583764583333,197.6800025,30.47837395833333,78.99906583333333,4.104614791666667,1017.71,158225.65,2395.04,,production
2016-01-24,Well-N1,Andaman I-II,24.0,227.292046875,197.43830875,29.853738125,80.17249166666667,4.153702916666667,1029.68,159352.26,2388.96,,production
2016-01-25,Well-N1,Andaman I-II,22.66669,233.25733574029115,200.45300192320536,32.80433381708578,77.38931512410502,6.268251771507,1018.58,135336.38,2062.14,,production
2016-01-26,Well-N1,Andaman I-II,23.99997,235.5649384655356,202.6692240889426,32.89571437659297,75.07616574585718,6.140797479796849,909.7,144413.68,2173.57,,production
2016-01-27,Well-N1,Andaman I-II,24.0,227.64307979166668,197.769445625,29.873634166666665,81.44396916666666,4.121471875,1047.12,161589.98,2394.98,,production
2016-01-28,Well-N1,Andaman I-II,24.0,227.655179375,197.90134583333327,29.753833541666665,78.909410625,4.044570208333333,999.13,156217.46,2378.91,,production
2016-01-29,Well-N1,Andaman I-II,24.0,227.69745895833333,198.002565,29.69489395833333,76.747069375,3.9848447916666663,1003.85,155978.3,2376.82,,production
2016-01-30,Well-N1,Andaman I-II,24.0,227.78634125,198.09431708333327,29.692024166666663,77.34772854166667,3.937491666666667,998.54,154966.4,2365.4,,production
2016-01-31,Well-N1,Andaman I-II,24.0,227.77912979166663,198.24965645833333,29.52947333333333,80.98428083333333,3.812695625,983.98,152850.54,2337.94,,production
2016-02-01,Well-N1,Andaman I-II,24.0,227.91627541666668,198.32837166666667,29.58790375,78.44917708333334,3.841203958333333,974.41,152246.24,2339.77,,production
2016-02-02,Well-N1,Andaman I-II,24.0,228.082400625,198.477643125,29.6047575,77.96511145833334,3.7730054166666656,974.86,151368.19,2325.27,,production
2016-02-03,Well-N1,Andaman I-II,24.0,228.26619106382975,198.63372489361703,29.63246617021277,80.49723319148936,3.757397446808511,958.24,150272.98,2296.42,,production
2016-02-04,Well-N1,Andaman I-II,23.58333,234.5275386231758,202.3406246887399,32.18691393443589,78.93395390386345,6.215599854286905,814.92,128373.99,2013.44,,production
2016-02-05,Well-N1,Andaman I-II,24.0,229.41087708333333,199.20735041666663,30.203526666666665,78.27648,4.323610416666667,959.73,151336.56,2340.13,,production
2016-02-06,Well-N1,Andaman I-II,24.0,228.35570083333332,198.89520416666667,29.460496666666668,79.37542395833333,3.7353735416666662,964.7,149512.07,2335.44,,production
2016-02-07,Well-N1,Andaman I-II,24.0,228.6208579166667,199.13882125,29.482036666666662,77.95661125,3.6606504166666665,943.02,149570.25,2317.49,,production
2016-02-08,Well-N1,Andaman I-II,24.0,228.94578104166663,199.42463354166668,29.5211475,79.44590041666666,3.5520227083333333,941.1,149517.84,2301.42,,production
2016-02-09,Well-N1,Andaman I-II,24.0,229.30334979166668,199.684453125,29.618896666666668,80.58498958333334,3.477666875,945.72,151024.0,2316.08,,production
2016-02-10,Well-N1,Andaman I-II,24.0,229.93258604166667,200.09033645833333,29.84224958333333,81.25278979166667,3.380529375,933.96,144839.64,2275.71,,production
2016-02-11,Well-N1,Andaman I-II,24.0,230.95053833333333,200.6505814583333,30.299956875,80.67358604166667,3.266652708333333,946.58,147398.04,2230.92,,production
2016-02-12,Well-N1,Andaman I-II,24.0,231.26940166666665,200.882160625,30.387241041666663,78.81218625,3.28138875,894.51,138652.15,2239.04,,production
2016-02-13,Well-N1,Andaman I-II,24.0,231.53435770833332,201.12927229166667,30.405085416666665,80.77280375,3.2435379166666665,868.54,135085.14,2235.48,,production
2016-02-14,Well-N1,Andaman I-II,24.0,232.0154714583333,201.47485041666667,30.540621041666668,80.74269604166666,3.208781458333333,884.88,138758.33,2189.11,,production
